PSML_position_x,PSML_position_y,PSML_position_z,PSMR_position_x,PSMR_position_y,PSMR_position_z,PSML_gripper_angle,PSMR_gripper_angle,Trackstar time,True frame #,Relative frame #,Frame timestamp
482.42650000000003,7.4786,-136.5125,432.81100000000004,-91.52955,-123.8995,1.138223593867035,0.12305873958303803,1674855991.424800,5707,5432,1674855991426.3333
482.70550000000003,7.590250000000001,-136.8475,432.3085,-91.6408,-124.4015,1.1357228248350015,0.109514401511961,1674855991.461500,5708,5433,1674855991459.6667
482.76149999999996,7.53445,-136.90300000000002,431.862,-91.36185,-124.792,1.1386081789572717,0.11045450614246606,1674855991.494600,5709,5434,1674855991493.0
482.70550000000003,7.53445,-136.9035,431.695,-91.1387,-125.0155,1.1451249651651207,0.11006290904751352,1674855991.527700,5710,5435,1674855991526.3333
482.70550000000003,7.5902499999999975,-137.1265,431.695,-90.9156,-125.0715,1.139977372379559,0.10942391638267673,1674855991.560700,5711,5436,1674855991559.6667
482.3145,7.757649999999998,-137.40550000000002,431.80600000000004,-90.8038,-125.12700000000001,1.1388776771023108,0.10878371417332425,1674855991.593800,5712,5437,1674855991593.0
481.701,7.1996,-138.466,432.029,-90.8038,-125.183,1.1309597571027408,0.10814954999458369,1674855991.626900,5713,5438,1674855991626.3333
481.14300000000003,6.69725,-139.471,432.25300000000004,-90.74799999999999,-125.46199999999999,1.111290557000184,0.10960364173340173,1674855991.660000,5714,5439,1674855991659.6667
480.473,6.52985,-139.638,432.42,-90.9711,-125.4065,1.0881974237700125,0.10808397735707675,1674855991.693000,5715,5440,1674855991693.0
480.0825,6.362400000000001,-139.303,432.5875,-91.30605,-125.12700000000001,1.0779928684771338,0.1035791871569613,1674855991.726100,5716,5441,1674855991726.3333
479.74699999999996,6.250799999999998,-138.6895,432.86699999999996,-91.1942,-125.1275,1.0563378826407899,0.10392547402717074,1674855991.759200,5717,5442,1674855991759.6667
478.966,6.083349999999999,-138.801,433.369,-91.1944,-125.18299999999999,1.0469894862089069,0.10839161959997125,1674855991.792300,5718,5443,1674855991793.0
478.2405,5.52525,-139.07999999999998,433.871,-90.9711,-125.016,1.0448399645938307,0.1027028246831835,1674855991.825300,5719,5444,1674855991826.3333
477.7385,5.078749999999999,-138.633,434.206,-91.0269,-125.0155,1.030848100918359,0.10294305415606875,1674855991.858400,5720,5445,1674855991859.6667
477.4035,4.353249999999999,-138.466,434.5405,-90.91550000000001,-124.7925,0.977042119654669,0.11856326899609589,1674855991.891500,5721,5446,1674855991893.0
477.18,3.9625500000000002,-138.6335,434.9315,-90.63655,-124.681,0.9807136523446848,0.11999613230816747,1674855991.924500,5722,5447,1674855991926.3333
476.5665,3.9625500000000002,-139.0245,435.09900000000005,-90.52455,-124.681,0.9899083902926303,0.11847695856928785,1674855991.961300,5723,5448,1674855991959.6667
475.8405,3.4602499999999985,-139.024,435.211,-90.35725,-124.6805,0.9935786250945736,0.1187270578284434,1674855991.994400,5724,5449,1674855991993.0
475.5615,2.9579500000000003,-138.8005,435.09900000000005,-90.18995000000001,-124.79249999999999,1.0123082609729837,0.11665739957022547,1674855992.027400,5725,5450,1674855992026.3333
475.3945,2.6789500000000004,-139.35899999999998,435.043,-90.13395,-124.7365,1.0057562349861515,0.11485768669237212,1674855992.060500,5726,5451,1674855992059.6667
475.283,2.6230999999999973,-139.35899999999998,435.043,-89.91095,-124.681,0.997567468808897,0.10852920281063975,1674855992.093600,5727,5452,1674855992093.0
474.9475,2.3440499999999993,-139.47050000000002,435.099,-89.74345,-124.7365,0.9952796555564364,0.10578948125064583,1674855992.126700,5728,5453,1674855992126.3333
